publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Une approche engagée en psychologie sociale : l'?uvre de Denise Jodelet	9782749209319	9782749229690	Angela Arruda	http://www.cairn.info/une-approche-engagee-en-psychologie-sociale--9782749209319.htm	ERES	2010-04-01							ERES_MADIO_2008_01											
Un guide pour agir à 18 ans	9782749209494		Mathilde Mignot	http://www.cairn.info/un-guide-pour-agir-a-18-ans--9782749209494.htm	ERES	2012-07-01							ERES_MAISO_2008_01											
Ce qui est opérant dans la cure	9782749208435		Pierre Malengreau	http://www.cairn.info/ce-qui-est-operant-dans-la-cure--9782749208435.htm	ERES	2012-04-01							ERES_MALEN_2008_01											
Comment le sens moral s'éveille à la crèche	9782749236889	9782749236896	Marie Léonard-Mallaval	http://www.cairn.info/comment-le-sens-moral-s-eveille-a-la-creche--9782749236889.htm	ERES	2014-08-14							ERES_MALLA_2013_01											
La construction du sens dans les dires autobiographiques	9782865868414		Philippe Malrieu	http://www.cairn.info/la-construction-du-sens-dans-les-dires-autobiograp--9782865868414.htm	ERES	2012-07-01							ERES_MALRI_2003_01											
L'enfant et la gourmandise des mots	9782865869206	9782749219837	Jacqueline Maqueda	http://www.cairn.info/l-enfant-et-la-gourmandise-des-mots--9782865869206.htm	ERES	2012-04-01							ERES_MAQUE_2001_01											
Regain ou combles d'orthophoniste	9782749216119		Jacqueline Maqueda	http://www.cairn.info/regain-ou-combles-d-orthophoniste--9782749216119.htm	ERES	2012-07-01							ERES_MAQUE_2012_01											
Enfance dangereuse, enfance en danger ?	9782749207612	9782749225531	Lucette Khaiat	http://www.cairn.info/enfance-dangereuse-enfance-en-danger--9782749207612.htm	ERES	2010-04-01							ERES_MARCH_2007_01											
La maîtrise de la vie	9782749215693		Cécile Marchal	http://www.cairn.info/la-maitrise-de-la-vie--9782749215693.htm	ERES	2012-07-01							ERES_MARCH_2012_01											
L'hôpital de jour pour enfants	9782749210346	9782749220697	Paul Marciano	http://www.cairn.info/l-hopital-de-jour-pour-enfants--9782749210346.htm	ERES	2011-10-27							ERES_MARCIA_2009_01											
Le père, l'homme et le masculin en périnatalité	9782749201269	9782749227153	Paul Marciano	http://www.cairn.info/le-pere-l-homme-et-le-masculin-en-perinatalite--9782749201269.htm	ERES	2010-04-01							ERES_MARCI_2003_01											
L'étude thérapeutique	9782749213552	9782749230818	Paul Marciano	http://www.cairn.info/l-etude-therapeutique--9782749213552.htm	ERES	2011-11-16							ERES_MARCI_2011_01											
Le processus éducatif	9782865868483	9782749222486	Jacques Marpeau	http://www.cairn.info/le-processus-educatif--9782865868483.htm	ERES	2012-04-01							ERES_MARPE_2007_01											
Le processus de création dans le travail éducatif	9782749236551	9782749236568	Jacques Marpeau	http://www.cairn.info/processus-de-creation-dans-le-travail-educatif--9782749236551.htm	ERES	2014-08-14							ERES_MARPE_2013_01											
Langage et lieux d'accueil	9782749202532	9782749221311	Karen Martinaud-Thébaudin	http://www.cairn.info/langage-et-lieux-d-accueil--9782749202532.htm	ERES	2012-04-01							ERES_MARTI_2005_01											
Le monstre dans la vie psychique de l'enfant	9782749210308		Virginie Martin-Lavaud	http://www.cairn.info/le-monstre-dans-la-vie-psychique-de-l-enfant--9782749210308.htm	ERES	2012-07-01							ERES_MARTI_2009_01											
La rue des précaires	9782749214153	9782749231518		http://www.cairn.info/la-rue-des-precaires--9782749214153.htm	ERES	2012-04-01							ERES_MARTI_2011_01											
La lumière noire du suicide	9782749233666	9782749233673	Hélène Genet	http://www.cairn.info/la-lumiere-noire-du-suicide--9782749233666.htm	ERES	2014-08-14							ERES_MARTZ_2012_01											
Langages métaphoriques dans la rencontre en formation et en thérapie	9782749232102	9782749232119	Camille Labaki	http://www.cairn.info/langages-metaphoriques-dans-la-rencontre-en-format--9782749232102.htm	ERES	2014-08-14							ERES_MARWO_2012_01											
La recherche clinique en sciences sociales	9782749237206	9782749237213	Vincent de Gaulejac	http://www.cairn.info/la-recherche-clinique-en-sciences-sociales--9782749237206.htm	ERES	2014-08-14							ERES_MASSA_2013_01											
Fonction de l'image dans l'appareil psychique	#9782749202566	9782749220291	Céline Masson	http://www.cairn.info/fonction-de-l-image-dans-l-appareil-psychique--2749202566.htm	ERES	2011-11-16							ERES_MASSO_2004_01											
La parentalité accompagnée	9782749209296	9782749226378	Patrick Mauvais	http://www.cairn.info/la-parentalite-accompagnee--9782749209296.htm	ERES	2010-04-01							ERES_MAUVA_2008_01											
Parentalité stérile et procréation médicalement assistée	9782749206608	9782749222073	Claudia Mejía Quijano	http://www.cairn.info/parentalite-sterile-et-procreation-medicalement--9782749206608.htm	ERES	2012-04-01							ERES_MEJIA_2006_01											
Corps sexué de l'enfant et normes sociales	9782749239781	9782749239798	Gérard Neyrand	http://www.cairn.info/corps-sexue-de-l-enfant-et-normes-sociales--9782749239781.htm	ERES	2014-08-14							ERES_MEKBO_2014_01											
Travaux pratiques de clinique psychanalytique	9782749234588	9782749234595	Charles Melman	http://www.cairn.info/travaux-pratiques-de-clinique-psychanalytique--9782749234588.htm	ERES	2014-08-14							ERES_MELAM_2013_01											
L'inconscient à la crèche	9782749202488	9782749220772	Denis Mellier	http://www.cairn.info/l-inconscient-a-la-creche--2749202488.htm	ERES	2012-04-01							ERES_MELLI_2007_01											
Observer un bébé : un soin	9782749209692	9782749228273	Denis Mellier	http://www.cairn.info/observer-un-bebe-un-soin--9782749209692.htm	ERES	2010-04-01							ERES_MELLI_2008_01											
Problèmes posés à la psychanalyse	9782749211084	9782749229898	Charles Melman	http://www.cairn.info/problemes-poses-a-la-psychanalyse--9782749211084.htm	ERES	2012-04-01							ERES_MELMA_2009_02											
Nouvelles études sur l'hystérie	9782749212906	9782749217178	Charles Melman	http://www.cairn.info/nouvelles-etudes-sur-l-hystÃƒÂ©rie--9782749212906.htm	ERES	2011-10-24							ERES_MELMA_2010_01											
La nouvelle économie psychique	9782749210483	9782749224336	Charles Melman	http://www.cairn.info/la-nouvelle-economie-psychique--9782749210483.htm	ERES	2012-04-01							ERES_MELMA_2010_02											
Une enquête chez Lacan	9782749214887		Charles Melman	http://www.cairn.info/une-enquete-chez-lacan--9782749214887.htm	ERES	2012-07-01							ERES_MELMA_2011_01											
Analyse de la pratique en institution	9782749211053		Catherine Henri-Ménassé	http://www.cairn.info/analyse-de-la-pratique-en-institution--9782749211053.htm	ERES	2012-04-01							ERES_MENAS_2009_01											
Le développement social local contre le repli ethnique	9782749208718		Patrick Menchi	http://www.cairn.info/le-developpement-social-local-contre-le-repli-eth--9782749208718.htm	ERES	2012-04-01							ERES_MENCH_2008_01											
Psychanalyse et politique	9782749209234		Jean Ménéchal	http://www.cairn.info/psychanalyse-et-politique--9782749209234.htm	ERES	2012-07-01							ERES_MENEC_2008_01											
Boire et vieillir	9782749212685	9782749216812	Pascal Menecier	http://www.cairn.info/boire-et-vieillir--9782749212685.htm	ERES	2011-10-21							ERES_MENEC_2010_01											
Les aînés et l'alcool	9782749211947	9782749216690	Pascal Menecier	http://www.cairn.info/les-aines-et-l-alcool--9782749211947.htm	ERES	2011-10-19							ERES_MENEC_2010_02											
Enfants uniques	9782749214436		Anne-Marie Merle-Beral	http://www.cairn.info/enfants-uniques--9782749214436.htm	ERES	2012-07-01							ERES_MERLE_2011_01											
La fin du temps	9782749215310		Anne-Marie Merle-Béral	http://www.cairn.info/la-fin-du-temps--9782749215310.htm	ERES	2012-07-01							ERES_MERLE_2012_01											
Les lieux de la folie	9782749203867		Claude Meyers	http://www.cairn.info/les-lieux-de-la-folie--9782749203867.htm	ERES	2012-04-01							ERES_MEYER_2005_01											
Accueil de la petite enfance : comprendre pour agir	9782749240732	9782749240749	Gil Meyer	http://www.cairn.info/accueil-de-la-petite-enfance-comprendre-pour-agir--9782749240732 .htm	ERES	2014-08-14							ERES_MEYER_2014_01											
Quand les mains prennent la parole	9782749200019	9782749235196	André Meynard	http://www.cairn.info/quand-les-mains-prennent-la-parole--9782749200019.htm	ERES	2012-07-01							ERES_MEYNA_2002_01											
Surdité, l'urgence d'un autre regard	9782749209746	9782749223681	André Meynard	http://www.cairn.info/surdite-l-urgence-d-un-autre-regard--9782749209746.htm	ERES	2012-04-01							ERES_MEYNA_2008_01											
Soigner la surdité et faire taire les Sourds	9782749212715	9782749217352	André Meynard	http://www.cairn.info/soigner-la-surdite-et-faire-taire-les-sourds--9782749212715.htm	ERES	2012-04-01							ERES_MEYNA_2010_01											
Qu'est-ce qui fait autorité dans les institutions médico-sociales ?	9782749208343	9782749229133	Muriel Meynckens-Fourez	http://www.cairn.info/qu-est-ce-qui-fait-autorite-dans-les-institutions---9782749208343.htm	ERES	2010-04-01							ERES_MEYNC_2007_01											
Les ressources de la fratrie	9782865867547	9782749227856	Muriel Meynckens-Fourez	http://www.cairn.info/les-ressources-de-la-fratrie--9782865867547.htm	ERES	2010-04-01							ERES_MEYNC_2007_02											
Dans le dédale des thérapies familiales	9782749203928		Muriel Meynckens-Fourez	http://www.cairn.info/dans-le-dedale-des-therapies-familiales--9782749203928.htm	ERES	2012-04-01							ERES_MEYNC_2007_03											
Essais sur la schizophrénie et le traitement des psychoses	9782749203638	9782749220093	Ginette Michaud	http://www.cairn.info/essais-sur-la-schizophrenie-et-le-traitement-des-p--9782749203638.htm	ERES	2012-04-01							ERES_MICHA_2005_01											
De Sophocle à Proust, de Nerval à Boulgakov : essai de psychanalyse lacanienne	9782749209609		Ginette Michaud	http://www.cairn.info/de-sophocle-a-proust-de-nerval-a-boulgakov--9782749209609.htm	ERES	2012-04-01							ERES_MICHA_2008_01											
Actualité de l'hystérie	9782865868551	9782749224497	André Michels	http://www.cairn.info/actualite-de-l-hysterie--9782865868551.htm	ERES	2010-04-01							ERES_MICHE_2001_01											
Les limites du corps, le corps comme limite	9782749205540	9782749227719	Patrick Landman	http://www.cairn.info/les-limites-du-corps-le-corps-comme-limite--978274920554.htm	ERES	2010-04-01							ERES_MICHE_2006_01											
Grands-parents et grands-parentalités	9782749204734	9782749225890	Sylvain Bouyer	http://www.cairn.info/grands-parents-et-grands-parentalites--9782749204734.htm	ERES	2010-04-01							ERES_MIETK_2005_01											
Les enfants dans les livres	9782749237312	9782749237329	Marie-Claude Mietkiewicz	http://www.cairn.info/les-enfants-dans-les-livres--9782749237312.htm	ERES	2014-08-14							ERES_MIETK_2013_01											
Quelle justice pour les mineurs ?	9782749210377		Philip Milburn	http://www.cairn.info/quelle-justice-pour-les-mineurs--9782749210377.htm	ERES	2012-04-01							ERES_MILBU_2009_01											
Le DSM-ROI	9782749238685	9782749238692	Michel Minard	http://www.cairn.info/le-dsm-roi--9782749238685.htm	ERES	2014-08-14							ERES_MINAR_2013_01											
Lieux de vie et d'accueil	9782749239279	9782749239286	Jean-Luc Minart	http://www.cairn.info/lieux-de-vie-et-d-accueil--9782749239279.htm	ERES	2014-08-14							ERES_MINAR_2013_02											
La consultation thérapeutique périnatale	9782749202167		Sylvain Missonnier	http://www.cairn.info/la-consultation-therapeutique-perinatale--9782749202167.htm	ERES	2012-04-01							ERES_MISSO_2005_01											
Récit, attachement et psychanalyse	9782749203935	9782749229171	Bernard Golse	http://www.cairn.info/recit-attachement-et-psychanalyse--9782749203935.htm	ERES	2010-04-01							ERES_MISSO_2008_01											
Naissances : pour une éthique de la prévention	9782865869244		Françoise Molénat	http://www.cairn.info/naissances-pour-une-ethique-de-la-prevention--9782865869244.htm	ERES	2012-07-01							ERES_MOLEN_2001_01											
Prévention précoce : petit traité pour construire des liens humains	9782749210896	9782749228839	Françoise Molénat	http://www.cairn.info/prevention-precoce-petit-traite-pour-construire--9782749210896.htm	ERES	2010-04-01							ERES_MOLEN_2009_01											
Enfants terribles, enfants féroces	9782865867462	9782749225593	Marie-Blanche Lacroix	http://www.cairn.info/enfants-terribles-enfants-feroces--9782865867462.htm	ERES	2010-04-01							ERES_MONMA_2005_01											
Entre laïcité et diversité, quelles perspectives éducatives pour les jeunes enfants ?	9782749214092	9782749230795	Myriam Mony	http://www.cairn.info/entre-laicite-et-diversite-quelles-perspectives-ed--9782749214092.htm	ERES	2011-11-16							ERES_MONY_2011_01											
1, 2, 3... comptines !	9782749207490		Michèle Moreau	http://www.cairn.info/1-2-3-comptines--9782749207490.htm	ERES	2012-04-01							ERES_MOREA_2007_01											
Michael Balint	9782749207698		Michelle Moreau-Ricaud	http://www.cairn.info/michael-balint--9782749207698.htm	ERES	2012-04-01							ERES_MOREA_2007_02											
Clinique du suicide	9782749200804	9782749224831	Geneviève Morel	http://www.cairn.info/clinique-du-suicide--9782749200804.htm	ERES	2010-04-01							ERES_MOREL_2004_01											
Accueillir le nouveau-né, d'hier à aujourd'hui	9782749239118	9782749239125	Marie-France Morel	http://www.cairn.info/accueillir-le-nouveau-ne-d-hier-a-aujourd-hui--9782749239118.htm	ERES	2014-08-14							ERES_MOREL_2013_01											
L'esprit de la médiation	9782865866588		Jacqueline Morineau	http://www.cairn.info/l-esprit-de-la-mediation--9782865866588.htm	ERES	2012-04-01							ERES_MORIN_2007_01											
Schéma corporel, image du corps, image spéculaire	9782749237404	9782749237411	Catherine Morin	http://www.cairn.info/schema-corporel-image-du-corps-image-speculaire--9782749237404.htm	ERES	2014-08-14							ERES_MORIN_2013_01											
L'énigme du handicap	9782749212869	9782749216973	Jean-Sébastien Morvan	http://www.cairn.info/l-enigme-du-handicap--9782749212869.htm	ERES	2012-04-01							ERES_MORVA_2010_01											
Du cinéma à la psychanalyse, le féminin interrogé	9782749238142		Vannina Micheli-Rechtman	http://www.cairn.info/du-cinema-a-la-psychanalyse-le-feminin-interroge--9782749238142.htm	ERES	2014-08-14							ERES_MOSCO_2013_01											
Les bébés et les jeunes enfants à la piscine	9782749205502	9782749218250	Jean-Paul Moulin	http://www.cairn.info/les-bebes-et-les-jeunes-enfants-a-la-piscine--9782749205502.htm	ERES	2012-04-01							ERES_MOULI_2006_01											
Personnes handicapées face au diagnostic prénatal	9782865869268		Danielle Moyse	http://www.cairn.info/personnes-handicapees-face-au-diagnostic-prenatal--9782865869268.htm	ERES	2012-04-01							ERES_MOYSE_2001_01											
Bien naître ' bien être ' bien mourir	9782865869251		Danielle Moyse	http://www.cairn.info/bien-naitre-bien-etre-bien-mourir--9782865869251.htm	ERES	2012-07-01							ERES_MOYSE_2001_02											
« On 'garde??? des vaches mais pas les enfants... »	9782749214108	9782749230139	Liane Mozère	http://www.cairn.info/on-garde-des-vaches-mais-pas-les-enfants--9782749214108.htm	ERES	2012-04-01							ERES_MOZER_2011_01											
Un étrange petit inconnu	9782749208510	9782749220116	Carole Muller Nix	http://www.cairn.info/un-etrange-petit-inconnu--9782749208510.htm	ERES	2012-04-01							ERES_MULLE_2008_01											
Une crèche pour apprendre à vivre ensemble	9782749209647	9782749229713	Graziella Favaro	http://www.cairn.info/une-creche-pour-apprendre-a-vivre-ensemble--9782749209647.htm	ERES	2010-04-01							ERES_MUSAT_2008_01											
Accueillir	9782865868292	9782749217611	Sylviane Giampino	http://www.cairn.info/accueillir--9782865868292.htm	ERES	2012-04-01							ERES_MYRIA_2007_01											
Le bébé, ses parents, leurs soignants	9782749209944	9782749226996	Myriam David	http://www.cairn.info/le-bebe-ses-parents-leurs-soignants--9782749209944.htm	ERES	2010-04-01							ERES_MYRIA_2008_01											
IVG, fécondité et inconscient	9782749206981	9782749221175	Brigitte Mytnik	http://www.cairn.info/ivg-fecondite-et-inconscient--9782749206981.htm	ERES	2012-04-01							ERES_MYTNI_2007_01											
L'inconscient et le politique	9782749203836		Marc Nacht	http://www.cairn.info/l-inconscient-et-le-politique--9782749203836.htm	ERES	2012-04-01							ERES_NACHT_2004_01											
